player,date,elo_before,rolling_win_pct,last3_win_avg,surface_win_pct,rolling_ace_avg,rolling_minutes_avg,rolling_bp_save,current_elo,last5_1,last5_2,last5_3,last5_4,last5_5
Tomas Machac,2026-05-24,1644.0251374589643,0.6,0.3333333333333333,0.6,3.111111111111111,119.44444444444444,0.4865689865689866,1656.5507761235424,1,0.0,1.0,0.0,1.0
Tomas Martin Etcheverry,2026-05-24,1646.4594502657308,0.5,0.3333333333333333,0.5,2.7,125.2,0.4798941798941799,1624.1517990465338,0,0.0,1.0,0.0,0.0
Tomasz Berkieta,2025-09-12,1500.0,,,,,,,1489.6110228160812,0,,,,
Tommy Paul,2026-05-25,1749.5193189135302,0.7,0.6666666666666666,0.7,3.7,135.1,0.4847222222222222,1754.7427298090336,1,0.0,1.0,1.0,1.0
Trevor Svajda,2026-02-12,1482.3769228323695,0.0,0.0,0.0,0.0,85.0,0.6666666666666666,1467.9281231572104,0,0.0,,,
Tristan Boyer,2025-08-24,1464.2884930628231,0.3,0.3333333333333333,0.4444444444444444,3.7,116.4,0.5265873015873016,1472.2586574422592,0,1.0,1.0,0.0,1.0
Tristan Schoolkate,2026-03-05,1431.4574447571106,0.2,0.0,0.2,7.9,119.0,0.44126984126984126,1417.62780305778,0,0.0,0.0,0.0,0.0
Tsung-Hao Huang,2026-02-06,1481.0898310743742,0.0,0.0,0.0,,,,1464.662996719149,0,0.0,,,
Tsz Fu Wong,2025-09-13,1483.188714227124,0.0,0.0,0.0,,,,1468.5193759516935,0,0.0,,,
Tung-Lin Wu,2026-02-06,1474.5708443951187,0.3333333333333333,0.0,0.3333333333333333,5.0,139.66666666666666,0.4888888888888889,1505.7438431781843,1,1.0,0.0,0.0,0.0
Ugo Blanchet,2026-02-05,1464.2599939969343,0.4,0.3333333333333333,0.3333333333333333,6.8,127.77777777777777,0.49110944610944607,1457.7316178583212,0,1.0,0.0,0.0,0.0
Ugo Humbert,2026-05-27,1622.4888492954353,0.5,0.6666666666666666,0.6,5.9,110.0,0.5842948717948717,1601.2587731181668,0,1.0,0.0,1.0,1.0
Valentin Royer,2026-05-27,1427.4237900563555,0.2,0.3333333333333333,0.2,4.3,114.2,0.5949296536796537,1425.1274717558522,0,1.0,0.0,0.0,0.0
Valentin Vacherot,2026-05-26,1711.3252285760884,0.6,0.3333333333333333,0.6,7.3,128.1,0.6203016591251885,1718.6390037831127,1,0.0,0.0,1.0,1.0
Vasek Pospisil,2025-07-27,1507.674982039062,0.5,0.5,0.5,3.5,63.5,0.3,1491.4824109876579,0,0.0,1.0,,
Viacheslav Bielinskyi,2025-09-12,1483.5513854291894,0.0,0.0,,1.0,78.0,0.6363636363636364,1501.041369713576,1,0.0,,,
Viktor Durasovic,2026-02-05,1509.5024050477587,0.6666666666666666,0.6666666666666666,0.6666666666666666,8.0,107.33333333333333,0.6805555555555555,1503.3937703848383,0,0.0,1.0,1.0,
Vilius Gaubas,2026-05-25,1539.5205214165856,0.6,0.3333333333333333,0.5,2.1,111.7,0.4958333333333333,1519.5875602360745,0,0.0,1.0,0.0,0.0
Vit Kopriva,2026-05-26,1566.3730440179236,0.6,0.3333333333333333,0.6,2.5,87.5,0.5649029982363315,1581.436109258814,1,0.0,0.0,1.0,0.0
Vitaliy Sachko,2026-04-13,1512.878346181148,0.4444444444444444,0.6666666666666666,0.0,4.166666666666667,106.5,0.7079020013802623,1498.1742690454716,0,1.0,0.0,1.0,1.0
Vladyslav Orlov,2026-02-06,1504.1337323835592,0.5,0.5,0.0,3.0,75.0,0.0,1488.8974427441028,0,1.0,0.0,,
William Rejchtman Vinciguerra,2025-07-14,1500.0,,,,,,,1486.4351657965303,0,,,,
Wishaya Trongcharoenchaikul,2024-02-03,1500.0,,,,,,,1484.0,0,,,,
Xavier Lawrence,2025-01-31,1500.0,,,,,,,1482.1050671651337,0,,,,
Yanaki Milev,2025-09-12,1517.4018288862171,0.6666666666666666,0.6666666666666666,1.0,3.0,122.33333333333333,0.5479853479853479,1496.7091006328549,0,1.0,1.0,0.0,
Yanki Erel,2026-02-06,1500.0540948772964,0.5,0.3333333333333333,0.0,8.5,149.0,0.5238095238095238,1518.149940719465,1,0.0,1.0,0.0,1.0
Yannick Hanfmann,2026-05-24,1593.1679125671812,0.5,0.3333333333333333,0.5,7.0,115.88888888888889,0.6049382716049383,1577.1057695632605,0,0.0,1.0,0.0,1.0
Yassine Dlimi,2025-09-13,1499.263693206478,0.5,0.5,1.0,0.0,126.5,0.6493506493506493,1514.560081824968,1,0.0,1.0,,
Yasutaka Uchiyama,2024-09-18,1500.0,1.0,1.0,1.0,5.0,100.5,0.75,1516.9804345192235,1,1.0,0.0,,
Yi Zhou,2025-10-01,1517.410271019535,0.5,0.6666666666666666,0.5,6.222222222222222,108.0,0.5031746031746032,1503.543013150231,0,1.0,0.0,1.0,0.0
Yibing Wu,2026-05-25,1536.2469047483419,0.5,0.0,0.0,5.0,108.33333333333333,0.6308521303258146,1550.6176061744197,1,0.0,0.0,0.0,1.0
Yoshihito Nishioka,2026-02-06,1463.5544809244254,0.2,0.6666666666666666,0.2,3.0,106.9,0.5740413533834586,1450.2092455939653,0,1.0,0.0,1.0,0.0
Yosuke Watanuki,2026-02-06,1525.8403004286995,0.6,0.3333333333333333,0.6,9.0,106.8,0.6019696969696969,1537.7172750031034,1,0.0,1.0,0.0,1.0
Younes Lalami Laaroussi,2025-03-31,1483.263693206478,0.0,0.0,0.0,3.0,69.0,0.5,1467.7820676997892,0,0.0,,,
Yousaf Khalil,2024-09-14,1500.0,,,,,,,1484.0339081301693,0,,,,
Yshai Oliel,2025-01-31,1516.0758888119296,0.6666666666666666,0.6666666666666666,0.6666666666666666,4.0,94.0,0.6,1496.1218229780782,0,1.0,1.0,0.0,
Yu Hsiou Hsu,2024-02-03,1500.0,,,,,,,1484.1677469338142,0,,,,
Yunchaokete Bu,2026-02-06,1457.0450000435112,0.4,0.3333333333333333,0.4,7.333333333333333,136.44444444444446,0.658068783068783,1445.6201412516102,0,0.0,1.0,0.0,0.0
Zachary Svajda,2026-05-26,1444.0203550929436,0.3,0.3333333333333333,0.3333333333333333,8.3,107.4,0.538968253968254,1465.381422567221,1,0.0,1.0,0.0,0.0
Zhizhen Zhang,2026-05-26,1428.8451512731388,0.3,0.0,0.4,7.4,89.4,0.7037878787878789,1413.4302121336534,0,0.0,0.0,0.0,0.0
Ziga Sesko,2025-09-12,1500.0,,,,,,,1515.32980054331,1,,,,
Zizou Bergs,2026-05-24,1567.3597995943655,0.4,0.0,0.3,5.1,93.4,0.5106313131313132,1554.8341609297875,0,0.0,0.0,0.0,1.0
Zsombor Piros,2026-02-06,1543.5976905803343,0.8,0.6666666666666666,1.0,7.666666666666667,110.66666666666667,0.6746031746031745,1534.338659644057,0,1.0,0.0,1.0,1.0
Zura Tkemaladze,2025-09-13,1487.5995902477025,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,100.0,0.6468253968253967,1472.9329280705674,0,1.0,0.0,0.0,
otic van de Zandschulp,2026-03-21,1500.0,,,,,,,1492.9257468797443,0,,,,
